sample_id,token_count,path_count,unique_colors,has_gradient,has_css_class,has_js,has_defs,valid_xml
yd-vector-000000.tar::1003793.svg,296,1,0,False,False,False,False,True
yd-vector-000000.tar::1003794.svg,414,1,0,False,True,False,False,True
yd-vector-000000.tar::1003795.svg,321,0,1,False,True,False,True,True
yd-vector-000000.tar::1003796.svg,212,1,0,False,False,False,False,True
yd-vector-000000.tar::1003797.svg,3023,12,4,False,True,False,True,True
yd-vector-000000.tar::1003798.svg,4160,27,16,False,False,False,False,True
yd-vector-000000.tar::1003799.svg,53,1,0,False,False,False,False,True
yd-vector-000000.tar::10038.svg,1457,1,4,False,False,False,True,True
yd-vector-000000.tar::100380.svg,169,1,0,False,False,False,False,True
yd-vector-000000.tar::1003800.svg,748,1,0,False,True,False,True,True
yd-vector-000000.tar::1003801.svg,2034,1,0,False,False,False,True,True
yd-vector-000000.tar::1003802.svg,369,1,0,False,False,False,False,True
yd-vector-000000.tar::1003803.svg,419,1,1,False,True,False,True,True
yd-vector-000000.tar::1003804.svg,351,3,2,False,False,False,False,True
yd-vector-000000.tar::1003805.svg,955,5,5,True,False,False,False,True
yd-vector-000000.tar::1003806.svg,3924,4,2,True,False,False,True,True
yd-vector-000000.tar::1003807.svg,859,5,0,False,True,False,True,True
yd-vector-000000.tar::1003808.svg,1951,6,3,False,True,False,True,True
yd-vector-000000.tar::1003809.svg,405,1,2,False,False,False,True,True
yd-vector-000000.tar::100381.svg,695,4,4,False,False,False,False,True
yd-vector-000000.tar::1003810.svg,219,1,0,False,False,False,False,True
yd-vector-000000.tar::1003811.svg,509,1,0,False,False,False,False,True
yd-vector-000000.tar::1003812.svg,585,1,1,False,False,False,False,True
yd-vector-000000.tar::1003813.svg,549,2,0,False,False,False,False,True
yd-vector-000000.tar::1003814.svg,388,2,0,False,True,False,False,True
yd-vector-000000.tar::1003815.svg,1192,0,1,False,False,False,True,True
yd-vector-000000.tar::1003816.svg,384,1,1,False,True,False,True,True
yd-vector-000000.tar::1003817.svg,2016,4,8,False,True,False,False,True
yd-vector-000000.tar::1003818.svg,319,4,0,False,False,False,False,True
yd-vector-000000.tar::1003819.svg,6141,14,10,False,True,False,False,True
yd-vector-000000.tar::100382.svg,895,1,0,False,False,False,False,True
yd-vector-000000.tar::1003820.svg,419,1,1,False,True,False,False,True
yd-vector-000000.tar::1003821.svg,981,0,5,True,True,False,True,True
yd-vector-000000.tar::1003822.svg,344,1,0,False,False,False,False,True
yd-vector-000000.tar::1003823.svg,1122,6,0,False,False,False,True,True
yd-vector-000000.tar::1003824.svg,181,1,0,False,False,False,False,True
yd-vector-000000.tar::1003825.svg,118,1,0,False,False,False,False,True
yd-vector-000000.tar::1003826.svg,1821,9,2,False,False,False,True,True
yd-vector-000000.tar::1003827.svg,302,1,0,False,False,False,False,True
yd-vector-000000.tar::1003828.svg,3458,10,7,False,True,False,True,True
yd-vector-000000.tar::1003829.svg,399,1,0,False,False,False,False,True
yd-vector-000000.tar::100383.svg,1122,7,1,False,False,False,False,True
yd-vector-000000.tar::1003830.svg,2623,5,2,False,False,False,True,True
yd-vector-000000.tar::1003831.svg,581,4,2,False,False,False,False,True
yd-vector-000000.tar::1003832.svg,1454,8,1,False,False,False,False,True
yd-vector-000000.tar::1003833.svg,4084,27,16,False,False,False,False,True
yd-vector-000000.tar::1003834.svg,179,1,1,False,False,False,False,True
yd-vector-000000.tar::1003835.svg,2011,1,1,False,False,False,False,True
yd-vector-000000.tar::1003836.svg,321,0,5,True,False,False,False,True
yd-vector-000000.tar::1003837.svg,569,1,0,False,False,False,False,True
yd-vector-000000.tar::1003838.svg,197,1,0,False,True,False,False,True
yd-vector-000000.tar::1003839.svg,332,3,0,False,False,False,False,True
yd-vector-000000.tar::100384.svg,3882,13,2,True,False,False,True,True
yd-vector-000000.tar::1003840.svg,1863,7,3,True,True,False,False,True
yd-vector-000000.tar::1003841.svg,2510,11,1,True,False,False,True,True
yd-vector-000000.tar::1003842.svg,283,1,1,True,False,False,False,True
yd-vector-000000.tar::1003843.svg,3950,1,1,False,True,False,True,True
yd-vector-000000.tar::1003844.svg,349,1,0,False,False,False,False,True
yd-vector-000000.tar::1003845.svg,160,2,0,False,False,False,False,True
yd-vector-000000.tar::1003846.svg,811,1,0,False,False,False,False,True
yd-vector-000000.tar::1003847.svg,632,2,0,False,False,False,False,True
yd-vector-000000.tar::1003848.svg,982,6,3,False,False,False,False,True
yd-vector-000000.tar::1003849.svg,345,1,1,False,True,False,False,True
yd-vector-000000.tar::100385.svg,2376,2,1,False,True,False,False,True
yd-vector-000000.tar::1003850.svg,648,8,5,False,False,False,False,True
yd-vector-000000.tar::1003851.svg,1526,4,5,True,False,False,True,True
yd-vector-000000.tar::1003852.svg,2210,3,2,True,False,False,True,True
yd-vector-000000.tar::1003853.svg,5044,16,6,False,True,False,True,True
yd-vector-000000.tar::1003854.svg,2214,12,1,True,False,False,False,True
yd-vector-000000.tar::1003855.svg,3364,10,2,False,True,False,False,True
yd-vector-000000.tar::1003856.svg,188,1,1,False,False,False,False,True
yd-vector-000000.tar::1003857.svg,1522,6,3,False,True,False,True,True
yd-vector-000000.tar::1003858.svg,136,1,0,False,False,False,False,True
yd-vector-000000.tar::1003859.svg,696,2,1,False,False,False,False,True
yd-vector-000000.tar::100386.svg,5073,46,3,False,False,False,False,True
yd-vector-000000.tar::1003860.svg,1614,6,6,False,False,False,False,True
yd-vector-000000.tar::1003861.svg,3020,10,0,False,False,False,False,True
yd-vector-000000.tar::1003862.svg,1518,2,2,False,False,False,False,True
yd-vector-000000.tar::1003863.svg,570,10,3,False,False,False,False,True
yd-vector-000000.tar::1003864.svg,629,1,0,False,False,False,False,True
yd-vector-000000.tar::1003865.svg,328,1,3,False,False,False,False,True
yd-vector-000000.tar::1003866.svg,648,1,0,False,False,False,False,True
yd-vector-000000.tar::1003867.svg,380,1,1,False,False,False,False,True
yd-vector-000000.tar::1003868.svg,618,1,1,False,False,False,False,True
yd-vector-000000.tar::1003869.svg,109,2,0,False,False,False,False,True
yd-vector-000000.tar::100387.svg,421,2,2,False,False,False,False,True
yd-vector-000000.tar::1003870.svg,386,4,0,False,True,False,False,True
yd-vector-000000.tar::1003871.svg,212,1,0,False,False,False,False,True
yd-vector-000000.tar::1003872.svg,535,1,1,False,False,False,False,True
yd-vector-000000.tar::1003873.svg,103,1,0,False,False,False,False,True
yd-vector-000000.tar::1003874.svg,305,4,3,False,False,False,False,True
yd-vector-000000.tar::1003875.svg,946,1,1,False,False,False,False,True
yd-vector-000000.tar::1003876.svg,78,1,0,False,False,False,False,True
yd-vector-000000.tar::1003877.svg,458,1,2,False,False,False,False,True
yd-vector-000000.tar::1003878.svg,1031,1,1,False,False,False,True,True
yd-vector-000000.tar::1003879.svg,2563,12,1,False,False,False,False,True
yd-vector-000000.tar::100388.svg,1039,12,1,False,False,False,False,True
yd-vector-000000.tar::1003880.svg,4413,27,16,False,False,False,False,True
yd-vector-000000.tar::1003881.svg,870,3,0,False,False,False,False,True
yd-vector-000000.tar::1003882.svg,797,3,1,False,False,False,False,True
yd-vector-000000.tar::1003883.svg,6457,0,1,False,False,False,True,True
yd-vector-000000.tar::1003884.svg,392,3,3,False,False,False,False,True
yd-vector-000000.tar::1003885.svg,962,1,1,False,True,False,True,True
yd-vector-000000.tar::1003886.svg,362,1,0,False,False,False,False,True
yd-vector-000000.tar::1003887.svg,690,1,0,False,False,False,False,True
yd-vector-000000.tar::1003888.svg,1647,4,3,True,False,False,True,True
yd-vector-000000.tar::1003889.svg,4854,18,7,True,False,False,False,True
yd-vector-000000.tar::100389.svg,69,1,0,False,False,False,False,True
yd-vector-000000.tar::1003890.svg,259,1,2,False,False,False,False,True
yd-vector-000000.tar::1003891.svg,280,1,1,False,False,False,False,True
yd-vector-000000.tar::1003892.svg,373,2,1,False,False,False,False,True
yd-vector-000000.tar::1003893.svg,291,3,2,False,True,False,True,True
yd-vector-000000.tar::1003894.svg,191,2,0,False,True,False,True,True
yd-vector-000000.tar::1003895.svg,262,1,0,False,False,False,False,True
yd-vector-000000.tar::1003896.svg,122,1,1,False,False,False,False,True
yd-vector-000000.tar::1003897.svg,989,2,2,False,False,False,False,True
yd-vector-000000.tar::1003898.svg,247,1,0,False,False,False,False,True
yd-vector-000000.tar::1003899.svg,1300,1,1,False,False,False,False,True
yd-vector-000000.tar::10039.svg,730,1,2,False,False,False,True,True
yd-vector-000000.tar::100390.svg,745,2,0,False,True,False,True,True
yd-vector-000000.tar::1003900.svg,242,1,0,False,False,False,False,True
yd-vector-000000.tar::1003901.svg,343,3,3,False,False,False,False,True
yd-vector-000000.tar::1003902.svg,989,2,2,False,True,False,True,True
yd-vector-000000.tar::1003903.svg,352,2,0,False,True,False,False,True
yd-vector-000000.tar::1003904.svg,1211,8,6,False,False,False,False,True
yd-vector-000000.tar::1003905.svg,1037,4,3,False,False,False,False,True
yd-vector-000000.tar::1003906.svg,1486,0,3,False,False,False,False,True
yd-vector-000000.tar::1003907.svg,313,1,0,False,False,False,False,True
yd-vector-000000.tar::1003908.svg,5864,1,2,False,True,False,False,True
yd-vector-000000.tar::1003909.svg,1521,9,3,False,False,False,False,True
yd-vector-000000.tar::100391.svg,1256,1,2,False,False,False,False,True
yd-vector-000000.tar::1003910.svg,1250,27,0,False,False,False,False,True
yd-vector-000000.tar::1003911.svg,684,1,1,False,True,False,True,True
yd-vector-000000.tar::1003912.svg,559,1,1,False,False,False,False,True
yd-vector-000000.tar::1003913.svg,1152,1,0,False,False,False,False,True
yd-vector-000000.tar::1003914.svg,1009,3,0,False,True,False,True,True
yd-vector-000000.tar::1003915.svg,3765,19,9,False,False,False,False,True
yd-vector-000000.tar::1003916.svg,3622,10,2,False,False,False,True,True
yd-vector-000000.tar::1003917.svg,3347,8,3,True,True,False,True,True
yd-vector-000000.tar::1003918.svg,315,1,1,False,False,False,True,True
yd-vector-000000.tar::1003919.svg,1374,7,9,False,False,False,False,True
yd-vector-000000.tar::100392.svg,214,1,0,False,False,False,False,True
yd-vector-000000.tar::1003920.svg,395,2,0,False,True,False,True,True
yd-vector-000000.tar::1003921.svg,1160,5,2,False,False,False,True,True
yd-vector-000000.tar::1003922.svg,4027,28,0,False,False,False,False,True
yd-vector-000000.tar::1003923.svg,336,2,0,False,False,False,False,True
yd-vector-000000.tar::1003924.svg,2732,16,8,False,False,False,True,True
yd-vector-000000.tar::1003925.svg,530,1,0,False,False,False,False,True
yd-vector-000000.tar::1003926.svg,611,5,3,True,False,False,False,True
yd-vector-000000.tar::1003927.svg,578,2,2,True,False,False,False,True
yd-vector-000000.tar::1003928.svg,1199,4,3,False,False,False,True,True
yd-vector-000000.tar::1003929.svg,1539,0,4,False,True,False,True,True
yd-vector-000000.tar::100393.svg,518,1,1,False,False,False,False,True
yd-vector-000000.tar::1003930.svg,694,8,3,False,False,False,False,True
yd-vector-000000.tar::1003931.svg,1922,4,3,False,False,False,False,True
yd-vector-000000.tar::1003932.svg,904,1,0,False,False,False,False,True
yd-vector-000000.tar::1003933.svg,331,1,1,False,False,False,False,True
yd-vector-000000.tar::1003934.svg,989,3,3,True,False,False,True,True
yd-vector-000000.tar::1003935.svg,133,0,0,False,False,False,False,True
yd-vector-000000.tar::1003936.svg,1059,2,2,False,True,False,False,True
yd-vector-000000.tar::1003937.svg,1377,1,1,False,False,False,True,True
yd-vector-000000.tar::1003938.svg,448,1,1,False,False,False,False,True
yd-vector-000000.tar::1003939.svg,416,1,1,False,True,False,True,True
yd-vector-000000.tar::100394.svg,391,1,1,False,False,False,False,True
yd-vector-000000.tar::1003940.svg,535,1,0,False,False,False,False,True
yd-vector-000000.tar::1003941.svg,207,2,2,False,False,False,True,True
yd-vector-000000.tar::1003942.svg,241,1,0,False,True,False,True,True
yd-vector-000000.tar::1003943.svg,2902,14,4,False,False,False,True,True
yd-vector-000000.tar::1003944.svg,3990,27,16,False,False,False,False,True
yd-vector-000000.tar::1003945.svg,396,1,1,True,True,False,False,True
yd-vector-000000.tar::1003946.svg,138,1,0,False,False,False,False,True
yd-vector-000000.tar::1003947.svg,553,0,2,False,False,False,False,True
yd-vector-000000.tar::1003948.svg,371,5,5,False,False,False,False,True
yd-vector-000000.tar::1003949.svg,130,1,0,False,False,False,False,True
yd-vector-000000.tar::100395.svg,329,2,0,False,False,False,False,True
yd-vector-000000.tar::1003950.svg,513,4,0,False,False,False,False,True
yd-vector-000000.tar::1003951.svg,1899,15,6,False,True,False,False,True
yd-vector-000000.tar::1003952.svg,756,4,1,False,False,False,False,True
yd-vector-000000.tar::1003953.svg,841,5,3,False,False,False,False,True
yd-vector-000000.tar::1003954.svg,1842,12,5,False,False,False,False,True
yd-vector-000000.tar::1003955.svg,138,1,0,False,False,False,False,True
yd-vector-000000.tar::1003956.svg,802,3,3,False,False,False,True,True
yd-vector-000000.tar::1003957.svg,7379,0,0,False,False,False,False,True
yd-vector-000000.tar::1003958.svg,398,1,0,False,False,False,False,True
yd-vector-000000.tar::100396.svg,186,0,1,False,False,False,False,True
yd-vector-000000.tar::1003960.svg,2939,27,3,False,False,False,False,True
yd-vector-000000.tar::1003961.svg,2695,5,4,True,False,False,True,True
yd-vector-000000.tar::1003962.svg,3927,13,1,False,False,False,True,True
yd-vector-000000.tar::1003963.svg,2888,1,1,False,False,False,False,True
yd-vector-000000.tar::1003964.svg,2030,3,5,False,True,False,False,True
yd-vector-000000.tar::1003965.svg,834,3,0,False,False,False,False,True
yd-vector-000000.tar::1003966.svg,390,1,0,False,False,False,False,True
yd-vector-000000.tar::1003967.svg,1323,1,0,False,True,False,True,True
yd-vector-000000.tar::1003968.svg,1236,5,6,False,False,False,False,True
yd-vector-000000.tar::1003969.svg,540,3,3,False,False,False,False,True
yd-vector-000000.tar::100397.svg,4043,2,2,False,False,False,False,True
yd-vector-000000.tar::1003970.svg,409,2,1,False,True,False,False,True
yd-vector-000000.tar::1003971.svg,474,1,1,False,False,False,False,True
yd-vector-000000.tar::1003972.svg,197,1,1,False,False,False,False,True
yd-vector-000000.tar::1003973.svg,923,1,0,False,False,False,False,True
yd-vector-000000.tar::1003974.svg,3785,1,4,False,False,False,True,True
yd-vector-000000.tar::1003975.svg,515,1,0,False,False,False,False,True
yd-vector-000000.tar::1003976.svg,269,1,0,False,False,False,False,True
yd-vector-000000.tar::1003977.svg,187,1,0,False,False,False,False,True
yd-vector-000000.tar::1003978.svg,394,1,0,False,False,False,False,True
yd-vector-000000.tar::1003979.svg,174,1,1,True,False,False,True,True
yd-vector-000000.tar::100398.svg,1449,4,0,False,False,False,True,True
yd-vector-000000.tar::1003980.svg,211,1,0,False,True,False,False,True
yd-vector-000000.tar::1003981.svg,786,1,1,False,False,False,False,True
yd-vector-000000.tar::1003982.svg,957,3,1,False,False,False,False,True
yd-vector-000000.tar::1003983.svg,1326,7,5,True,True,False,True,True
yd-vector-000000.tar::1003984.svg,194,1,0,False,True,False,True,True
yd-vector-000000.tar::1003985.svg,535,3,2,False,True,False,True,True
yd-vector-000000.tar::1003986.svg,130,1,1,False,False,False,False,True
yd-vector-000000.tar::1003987.svg,45,1,0,False,False,False,False,True
yd-vector-000000.tar::1003988.svg,176,1,0,False,True,False,False,True
yd-vector-000000.tar::1003989.svg,243,1,0,False,False,False,False,True
yd-vector-000000.tar::100399.svg,882,0,1,False,False,False,False,True
yd-vector-000000.tar::1003990.svg,2248,2,2,True,False,False,True,True
yd-vector-000000.tar::1003991.svg,337,2,2,False,False,False,False,True
yd-vector-000000.tar::1003992.svg,139,1,0,False,False,False,False,True
yd-vector-000000.tar::1003993.svg,2109,2,2,False,False,False,True,True
yd-vector-000000.tar::1003994.svg,418,2,2,False,False,False,False,True
yd-vector-000000.tar::1003995.svg,2778,12,2,False,False,False,False,True
yd-vector-000000.tar::1003996.svg,269,1,1,True,True,False,False,True
yd-vector-000000.tar::1003997.svg,193,1,0,False,False,False,False,True
yd-vector-000000.tar::1003998.svg,214,1,0,False,False,False,False,True
yd-vector-000000.tar::1003999.svg,860,2,0,False,True,False,True,True
yd-vector-000000.tar::1004.svg,410,5,0,False,False,False,False,True
yd-vector-000000.tar::10040.svg,932,16,3,False,False,False,False,True
yd-vector-000000.tar::100400.svg,456,1,1,False,False,False,True,True
yd-vector-000000.tar::1004000.svg,1749,12,2,True,True,False,True,True
yd-vector-000000.tar::1004001.svg,693,1,0,False,False,False,False,True
yd-vector-000000.tar::1004002.svg,147,1,1,False,False,False,False,True
yd-vector-000000.tar::1004003.svg,1447,2,1,False,False,False,False,True
yd-vector-000000.tar::1004004.svg,1153,11,7,False,False,False,False,True
yd-vector-000000.tar::1004005.svg,1144,12,7,False,False,False,False,True
yd-vector-000000.tar::1004006.svg,1662,7,0,False,False,False,False,True
yd-vector-000000.tar::1004007.svg,677,1,1,False,False,False,False,True
yd-vector-000000.tar::1004008.svg,1172,1,1,False,True,False,True,True
yd-vector-000000.tar::1004009.svg,697,4,0,False,False,False,False,True
yd-vector-000000.tar::100401.svg,2654,7,7,False,False,False,False,True
yd-vector-000000.tar::1004010.svg,1906,2,4,False,False,False,True,True
yd-vector-000000.tar::1004011.svg,391,2,1,False,True,False,False,True
yd-vector-000000.tar::1004012.svg,273,1,0,False,False,False,False,True
yd-vector-000000.tar::1004013.svg,1048,1,0,False,False,False,True,True
yd-vector-000000.tar::1004014.svg,335,1,1,False,False,False,False,True
yd-vector-000000.tar::1004015.svg,340,2,1,False,False,False,False,True
yd-vector-000000.tar::1004016.svg,1067,1,2,False,False,False,True,True
yd-vector-000000.tar::1004017.svg,860,3,2,False,False,False,False,True
yd-vector-000000.tar::1004018.svg,1446,2,1,False,False,False,False,True
yd-vector-000000.tar::1004019.svg,775,1,0,False,False,False,False,True
yd-vector-000000.tar::100402.svg,842,1,0,False,False,False,False,True
yd-vector-000000.tar::1004020.svg,609,1,1,True,False,False,True,True
yd-vector-000000.tar::1004021.svg,705,5,0,False,False,False,False,True
yd-vector-000000.tar::1004022.svg,467,3,1,False,False,False,False,True
yd-vector-000000.tar::1004023.svg,765,5,0,False,False,False,False,True
yd-vector-000000.tar::1004025.svg,556,2,0,False,False,False,False,True
yd-vector-000000.tar::1004026.svg,227,2,0,False,False,False,False,True
yd-vector-000000.tar::1004027.svg,310,3,1,False,False,False,False,True
yd-vector-000000.tar::1004028.svg,1865,7,1,False,False,False,True,True
yd-vector-000000.tar::1004029.svg,80,0,1,False,True,False,False,True
yd-vector-000000.tar::100403.svg,366,1,2,False,False,False,False,True
yd-vector-000000.tar::1004030.svg,601,15,2,True,False,False,True,True
yd-vector-000000.tar::1004031.svg,3737,10,4,False,True,False,False,True
yd-vector-000000.tar::1004032.svg,1771,3,7,False,False,False,True,True
yd-vector-000000.tar::1004033.svg,579,3,1,False,False,False,False,True
yd-vector-000000.tar::1004034.svg,524,1,2,True,True,False,True,True
yd-vector-000000.tar::1004035.svg,673,2,1,False,True,False,True,True
yd-vector-000000.tar::1004036.svg,1019,10,10,False,False,False,False,True
yd-vector-000000.tar::1004037.svg,1301,4,1,False,False,False,True,True
yd-vector-000000.tar::1004038.svg,131,1,0,False,False,False,False,True
yd-vector-000000.tar::1004039.svg,751,2,1,False,False,False,False,True
yd-vector-000000.tar::100404.svg,1184,3,3,False,False,False,False,True
yd-vector-000000.tar::1004040.svg,292,1,0,False,False,False,False,True
yd-vector-000000.tar::1004041.svg,559,2,0,False,False,False,False,True
yd-vector-000000.tar::1004042.svg,3086,1,4,False,False,False,True,True
yd-vector-000000.tar::1004043.svg,591,4,2,False,False,False,False,True
yd-vector-000000.tar::1004044.svg,1665,1,1,False,False,False,False,True
yd-vector-000000.tar::1004045.svg,475,1,0,False,False,False,False,True
yd-vector-000000.tar::1004046.svg,987,1,1,True,False,False,True,True
yd-vector-000000.tar::1004047.svg,3973,15,4,False,True,False,False,True
yd-vector-000000.tar::1004048.svg,710,1,0,False,False,False,False,True
yd-vector-000000.tar::1004049.svg,353,4,3,False,False,False,False,True
yd-vector-000000.tar::100405.svg,1687,7,4,False,False,False,False,True
yd-vector-000000.tar::1004050.svg,370,1,0,False,False,False,False,True
yd-vector-000000.tar::1004051.svg,1083,1,2,False,False,False,True,True
yd-vector-000000.tar::1004052.svg,1511,3,1,False,False,False,False,True
yd-vector-000000.tar::1004053.svg,1891,4,3,False,True,False,False,True
yd-vector-000000.tar::1004054.svg,734,5,3,False,False,False,False,True
yd-vector-000000.tar::1004055.svg,2440,3,2,False,True,False,False,True
yd-vector-000000.tar::1004056.svg,380,1,1,False,True,False,False,True
yd-vector-000000.tar::1004057.svg,402,1,1,False,False,False,False,True
yd-vector-000000.tar::1004058.svg,204,1,0,False,False,False,False,True
yd-vector-000000.tar::1004059.svg,578,1,1,False,False,False,False,True
yd-vector-000000.tar::100406.svg,346,1,0,False,False,False,False,True
yd-vector-000000.tar::1004060.svg,520,2,1,False,True,False,False,True
yd-vector-000000.tar::1004061.svg,232,1,1,False,False,False,False,True
yd-vector-000000.tar::1004062.svg,774,2,6,True,False,False,True,True
yd-vector-000000.tar::1004063.svg,1230,1,2,False,False,False,True,True
yd-vector-000000.tar::1004064.svg,798,1,0,False,False,False,False,True
yd-vector-000000.tar::1004065.svg,153,1,0,False,False,False,False,True
yd-vector-000000.tar::1004066.svg,940,1,2,False,False,False,True,True
yd-vector-000000.tar::1004067.svg,1612,2,0,False,False,False,False,True
yd-vector-000000.tar::1004068.svg,321,1,0,False,False,False,False,True
yd-vector-000000.tar::1004069.svg,2254,6,1,False,True,False,True,True
yd-vector-000000.tar::100407.svg,324,4,0,False,True,False,False,True
yd-vector-000000.tar::1004070.svg,255,1,0,False,False,False,False,True
yd-vector-000000.tar::1004071.svg,2660,23,8,True,False,False,True,True
yd-vector-000000.tar::1004072.svg,391,2,0,False,False,False,False,True
yd-vector-000000.tar::1004073.svg,594,1,1,False,False,False,False,True
yd-vector-000000.tar::1004074.svg,441,1,1,False,False,False,False,True
yd-vector-000000.tar::1004075.svg,2605,4,2,False,False,False,False,True
yd-vector-000000.tar::1004076.svg,4255,0,0,False,False,False,False,True
yd-vector-000000.tar::1004077.svg,371,1,0,False,False,False,False,True
yd-vector-000000.tar::1004078.svg,224,1,1,False,False,False,False,True
yd-vector-000000.tar::1004079.svg,100,1,1,False,False,False,False,True
yd-vector-000000.tar::100408.svg,1039,3,1,True,False,False,True,True
yd-vector-000000.tar::1004080.svg,2257,20,12,False,False,False,False,True
yd-vector-000000.tar::1004081.svg,2431,3,1,False,False,False,True,True
yd-vector-000000.tar::1004082.svg,629,1,2,False,False,False,True,True
yd-vector-000000.tar::1004083.svg,166,1,0,False,False,False,False,True
yd-vector-000000.tar::1004084.svg,141,1,1,False,False,False,False,True
yd-vector-000000.tar::1004085.svg,1133,5,6,False,False,False,False,True
yd-vector-000000.tar::1004086.svg,158,2,0,False,False,False,False,True
yd-vector-000000.tar::1004087.svg,617,1,0,False,False,False,False,True
yd-vector-000000.tar::1004088.svg,768,2,2,False,False,False,False,True
yd-vector-000000.tar::1004089.svg,151,1,0,False,False,False,False,True
yd-vector-000000.tar::100409.svg,150,1,0,False,False,False,False,True
yd-vector-000000.tar::1004090.svg,397,1,1,False,False,False,False,True
yd-vector-000000.tar::1004091.svg,705,1,1,False,False,False,False,True
yd-vector-000000.tar::1004092.svg,2932,0,5,False,False,False,False,True
yd-vector-000000.tar::1004093.svg,3558,4,1,False,False,False,False,True
yd-vector-000000.tar::1004094.svg,1699,7,3,False,False,False,False,True
yd-vector-000000.tar::1004095.svg,152,2,2,False,False,False,False,True
yd-vector-000000.tar::1004096.svg,369,1,1,False,True,False,True,True
yd-vector-000000.tar::1004097.svg,656,1,0,False,True,False,False,True
yd-vector-000000.tar::1004098.svg,1742,4,0,False,False,False,False,True
yd-vector-000000.tar::1004099.svg,619,4,1,False,False,False,False,True
yd-vector-000000.tar::10041.svg,4273,12,5,False,True,False,False,True
yd-vector-000000.tar::100410.svg,85,0,0,False,False,False,False,True
yd-vector-000000.tar::1004100.svg,789,0,2,False,False,False,True,True
yd-vector-000000.tar::1004101.svg,1507,1,1,False,False,False,False,True
yd-vector-000000.tar::1004102.svg,2144,9,0,False,False,False,False,True
yd-vector-000000.tar::1004103.svg,373,2,3,True,False,False,True,True
yd-vector-000000.tar::1004104.svg,689,2,1,False,False,False,False,True
yd-vector-000000.tar::1004105.svg,3870,27,16,False,False,False,False,True
yd-vector-000000.tar::1004106.svg,276,6,4,False,False,False,False,True
yd-vector-000000.tar::1004107.svg,646,3,0,False,False,False,False,True
yd-vector-000000.tar::1004108.svg,3265,1,0,False,False,False,False,True
yd-vector-000000.tar::1004109.svg,275,1,0,False,False,False,False,True
yd-vector-000000.tar::100411.svg,537,1,1,False,False,False,False,True
yd-vector-000000.tar::1004110.svg,166,2,1,False,False,False,False,True
yd-vector-000000.tar::1004111.svg,574,0,2,True,False,False,True,True
yd-vector-000000.tar::1004112.svg,1005,1,0,False,False,False,False,True
yd-vector-000000.tar::1004113.svg,801,4,1,False,False,False,False,True
yd-vector-000000.tar::1004114.svg,3903,10,5,False,True,False,False,True
yd-vector-000000.tar::1004115.svg,352,2,0,False,False,False,False,True
yd-vector-000000.tar::1004116.svg,3957,27,16,False,False,False,False,True
yd-vector-000000.tar::1004117.svg,401,2,1,False,True,False,True,True
yd-vector-000000.tar::1004118.svg,4149,27,16,False,False,False,False,True
yd-vector-000000.tar::1004119.svg,562,1,0,False,False,False,False,True
yd-vector-000000.tar::100412.svg,497,1,0,False,False,False,False,True
yd-vector-000000.tar::1004120.svg,240,1,0,False,False,False,False,True
yd-vector-000000.tar::1004121.svg,900,0,4,False,False,False,True,True
yd-vector-000000.tar::1004122.svg,3323,1,2,False,False,False,True,True
yd-vector-000000.tar::1004123.svg,410,4,0,False,False,False,False,True
yd-vector-000000.tar::1004124.svg,168,1,0,False,False,False,False,True
yd-vector-000000.tar::1004125.svg,698,5,2,False,False,False,False,True
yd-vector-000000.tar::1004126.svg,279,3,3,False,False,False,False,True
yd-vector-000000.tar::1004127.svg,2092,3,0,False,True,False,True,True
yd-vector-000000.tar::1004128.svg,160,2,0,False,False,False,False,True
yd-vector-000000.tar::1004129.svg,1628,0,4,False,False,False,False,True
yd-vector-000000.tar::100413.svg,2923,3,1,False,False,False,True,True
yd-vector-000000.tar::1004130.svg,1660,1,0,False,False,False,False,True
yd-vector-000000.tar::1004131.svg,1691,14,7,False,False,False,False,True
yd-vector-000000.tar::1004132.svg,691,1,0,False,False,False,False,True
yd-vector-000000.tar::1004133.svg,318,1,1,False,False,False,False,True
yd-vector-000000.tar::1004134.svg,181,1,1,False,True,False,True,True
yd-vector-000000.tar::1004135.svg,1799,1,2,False,False,False,True,True
yd-vector-000000.tar::1004136.svg,2569,1,1,False,False,False,False,True
yd-vector-000000.tar::1004137.svg,192,0,2,False,False,False,False,True
yd-vector-000000.tar::1004138.svg,500,1,0,False,False,False,False,True
yd-vector-000000.tar::1004139.svg,3043,0,8,False,True,False,True,True
yd-vector-000000.tar::100414.svg,577,3,3,False,False,False,False,True
yd-vector-000000.tar::1004140.svg,144,1,0,False,False,False,False,True
yd-vector-000000.tar::1004141.svg,109,1,1,False,False,False,False,True
yd-vector-000000.tar::1004142.svg,874,7,7,False,False,False,False,True
yd-vector-000000.tar::1004143.svg,1039,1,2,False,True,False,False,True
yd-vector-000000.tar::1004144.svg,443,1,0,False,False,False,False,True
yd-vector-000000.tar::1004145.svg,4910,15,5,False,True,False,False,True
yd-vector-000000.tar::1004146.svg,900,1,2,False,False,False,False,True
yd-vector-000000.tar::1004147.svg,1325,8,8,True,False,False,False,True
yd-vector-000000.tar::1004148.svg,391,2,2,True,False,False,True,True
yd-vector-000000.tar::1004149.svg,443,3,6,False,True,False,True,True
